sample_id,status,wall_time,spark_time,overhead,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.locality.wait,spark.network.timeout,spark.sql.autoBroadcastJoinThreshold,spark.sql.broadcastTimeout,spark.sql.shuffle.partitions,spark.sql.sources.parallelPartitionDiscovery.parallelism,spark.task.cpus,qt_q10,qt_q11,qt_q12,qt_q13,qt_q14a,qt_q14b,qt_q15,qt_q16,qt_q17,qt_q18,qt_q19,qt_q1,qt_q20,qt_q21,qt_q22,qt_q23a,qt_q23b,qt_q24a,qt_q24b,qt_q25,qt_q26,qt_q27,qt_q28,qt_q29,qt_q2,qt_q30,qt_q31,qt_q32,qt_q33,qt_q34,qt_q35,qt_q36,qt_q37,qt_q38,qt_q39a,qt_q39b,qt_q3,qt_q40,qt_q41,qt_q42,qt_q43,qt_q44,qt_q45,qt_q46,qt_q47,qt_q48,qt_q49,qt_q4,qt_q50,qt_q51,qt_q52,qt_q53,qt_q54,qt_q55,qt_q56,qt_q57,qt_q58,qt_q59,qt_q5,qt_q60,qt_q61,qt_q62,qt_q63,qt_q64,qt_q65,qt_q66,qt_q67,qt_q68,qt_q69,qt_q6,qt_q70,qt_q71,qt_q72,qt_q73,qt_q74,qt_q75,qt_q76,qt_q77,qt_q78,qt_q79,qt_q7,qt_q80,qt_q81,qt_q82,qt_q83,qt_q84,qt_q85,qt_q86,qt_q87,qt_q88,qt_q89,qt_q8,qt_q90,qt_q91,qt_q92,qt_q93,qt_q94,qt_q95,qt_q96,qt_q97,qt_q98,qt_q99,qt_q9,et_q10,et_q11,et_q12,et_q13,et_q14a,et_q14b,et_q15,et_q16,et_q17,et_q18,et_q19,et_q1,et_q20,et_q21,et_q22,et_q23a,et_q23b,et_q24a,et_q24b,et_q25,et_q26,et_q27,et_q28,et_q29,et_q2,et_q30,et_q31,et_q32,et_q33,et_q34,et_q35,et_q36,et_q37,et_q38,et_q39a,et_q39b,et_q3,et_q40,et_q41,et_q42,et_q43,et_q44,et_q45,et_q46,et_q47,et_q48,et_q49,et_q4,et_q50,et_q51,et_q52,et_q53,et_q54,et_q55,et_q56,et_q57,et_q58,et_q59,et_q5,et_q60,et_q61,et_q62,et_q63,et_q64,et_q65,et_q66,et_q67,et_q68,et_q69,et_q6,et_q70,et_q71,et_q72,et_q73,et_q74,et_q75,et_q76,et_q77,et_q78,et_q79,et_q7,et_q80,et_q81,et_q82,et_q83,et_q84,et_q85,et_q86,et_q87,et_q88,et_q89,et_q8,et_q90,et_q91,et_q92,et_q93,et_q94,et_q95,et_q96,et_q97,et_q98,et_q99,et_q9
60,failed,2302.645318031311,1536.972,765.673318031311,617,11,89,17,14,42,9803,3,14661,594,13878,1127,104,1,29.402,111.004,19.324,40.32,202.815,192.274,47.744,86.779,38.842,51.525,50.268,51.37,20.386,17.07,36.653,256.572,284.624,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,67.598628282547,146.19502902030945,55.791802167892456,76.56501460075378,238.9844274520874,228.14040517807007,83.52202224731445,123.95698189735413,77.11831188201904,90.45237493515015,86.37625908851624,88.07626843452454,58.04670977592468,53.6608145236969,73.24509072303772,294.2000377178192,322.33368015289307,138.38109803199768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,complete,15525.178956508636,11744.960000000001,3780.2189565086355,429,13,51,30,12,43,10874,1,6239,83,9434,286,17,1,31.101,97.755,20.716,39.697,223.436,198.905,37.413,78.389,41.223,38.346,32.797,33.042,20.859,16.03,35.212,651.521,912.061,958.289,938.491,36.749,25.834,30.682,192.446,69.481,64.38,41.581,43.814,20.925,25.225,21.781,52.864,27.894,42.496,65.351,28.889,28.115,19.844,38.371,18.262,17.866,25.689,63.514,37.447,43.837,44.2,32.321,42.169,315.972,380.337,53.07,18.299,24.596,43.232,16.898,26.212,38.038,27.876,50.587,68.623,27.553,28.463,26.355,21.872,189.937,76.793,33.905,1913.101,39.34,32.156,31.971,39.288,26.946,130.02,19.817,83.848,120.824,76.295,27.906,250.801,27.819,33.755,64.332,42.73,70.003,25.651,19.513,36.964,24.941,62.83,81.474,23.546,41.365,25.145,18.64,19.769,658.667,98.291,214.137,35.663,74.79,22.704,36.636,117.354,69.18913650512695,133.41329622268677,56.953224420547485,76.00765204429626,260.49793815612793,235.151193857193,73.78855752944946,114.25825452804565,77.75057363510132,75.89112710952759,70.5588059425354,69.81835842132568,57.27101945877075,52.82992339134216,71.79480504989624,688.5984396934509,950.1378815174103,996.4368600845337,976.2972247600555,75.47302150726318,61.758354902267456,67.86107635498047,228.85956120491028,106.65908741950989,101.25484275817871,79.35608077049255,80.15689492225647,55.94895625114441,61.14562654495239,57.79881691932678,89.46552610397339,64.18006610870361,79.05777478218079,103.28133797645569,66.28389382362366,65.97505354881287,57.44603896141052,74.79946899414062,54.69841742515564,54.54868030548096,62.576810121536255,98.47373604774475,74.17036843299866,81.03643584251404,81.32510995864868,68.94045329093933,79.56404638290405,354.559357881546,417.8782169818878,90.84521675109863,55.0042884349823,61.04079842567444,79.52564716339111,52.48038625717163,62.90229654312134,74.75468921661377,63.21991539001465,86.79767966270447,103.77349615097046,64.19552779197693,64.95915031433105,63.834410190582275,58.2265944480896,226.8235411643982,113.43467140197754,70.51950573921204,1949.6428215503693,77.21139192581177,69.52567720413208,66.90904402732849,74.87157273292542,66.43353343009949,165.1888656616211,57.434829235076904,118.56884837150574,157.72787356376648,112.86648106575012,63.04978322982788,286.5569911003113,65.2626428604126,70.33100724220276,100.83330726623535,79.23484897613525,106.79563021659851,61.52440595626831,56.25245904922485,73.23834276199341,61.48122262954712,97.76046800613403,118.2430112361908,61.07156705856323,79.06378054618835,62.6277596950531,54.33969330787659,56.65839743614197,694.4440402984619,136.0358350276947,250.56228375434875,73.33213376998901,111.22699761390686,58.810226917266846,73.06918573379517,153.47385621070862
62,failed,3666.267230987549,2790.304,875.9632309875487,109,15,100,29,8,8,17799,0,13782,537,5358,635,90,4,32.173,203.492,16.876,59.538,433.743,380.938,48.155,198.795,56.642,51.99,41.387,42.123,17.863,14.053,33.124,535.421,623.991,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,70.06838965415955,240.56697487831116,52.94885444641113,95.08239793777466,469.13698863983154,416.9195330142975,85.09775280952454,235.80923080444336,93.1244432926178,89.37006258964539,77.39131021499634,78.8837263584137,53.9106342792511,49.32425379753113,69.55100226402283,571.9425966739655,660.3462541103363,256.792512178421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,failed,2403.1024837493896,1632.128,770.9744837493897,738,10,18,22,8,46,4944,2,6839,794,11171,624,78,1,28.714,109.331,17.894,42.012,210.826,199.217,50.284,98.158,38.251,47.19,48.036,42.739,19.617,15.241,34.494,285.89,344.234,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,66.43172550201416,145.43824768066406,55.00999474525452,76.44483542442322,246.91690039634705,235.25276732444763,87.61555600166321,134.34789109230042,75.74301338195801,82.93669366836548,86.13777589797974,79.64947199821472,57.39518213272095,51.47992396354675,71.26010870933533,322.3737235069275,381.0674304962158,147.60089564323425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,complete,14854.189081668854,10989.082999999995,3865.1060816688587,268,8,11,26,18,20,3182,2,19384,50,20791,736,140,4,29.787,126.341,20.25,44.301,244.152,223.852,26.844,123.515,42.644,38.091,33.272,33.437,21.726,18.451,37.351,556.465,797.011,566.157,552.759,39.461,26.128,30.476,221.827,87.435,76.754,42.835,49.361,22.205,26.269,22.189,52.985,29.511,56.289,83.712,29.481,30.533,20.382,42.037,18.918,18.177,25.085,68.693,25.274,43.994,52.864,33.186,44.937,345.818,226.87,60.534,18.59,24.251,34.021,18.992,26.47,42.301,28.579,62.117,91.059,26.426,26.987,29.553,22.451,248.047,105.159,35.736,1841.639,37.394,30.525,30.675,43.737,26.678,100.0,18.761,104.419,158.196,77.343,28.519,322.278,28.175,31.701,83.363,45.851,82.135,25.587,22.747,37.113,22.52,78.924,111.57,24.879,36.835,28.948,19.826,20.817,422.578,114.24,243.025,36.738,97.942,24.01,41.767,156.263,67.81861853599548,163.8312029838562,57.259063959121704,80.77248072624207,280.85957312583923,260.9970700740814,64.97287940979004,160.56655383110046,80.94183993339539,75.42026424407959,70.76081728935242,72.13108587265015,59.152260541915894,55.71269941329956,74.39979696273804,593.885894536972,835.9529619216919,604.0614674091339,589.527321100235,78.79192996025085,62.693652868270874,68.04303431510925,259.0880489349365,125.56231188774109,113.83694767951965,79.80518984794617,87.01641249656677,59.866132736206055,63.811458349227905,59.38798928260803,90.81500315666199,66.75529074668884,93.22894763946533,121.48479199409485,66.97789931297302,68.13377547264099,57.786274909973145,80.20350670814514,54.17130517959595,56.02255988121033,62.446540117263794,105.96160697937012,62.76630187034607,81.81714344024658,90.66713953018188,70.21204996109009,82.8933482170105,383.42451548576355,264.91956543922424,98.78758668899536,55.491185903549194,62.320565700531006,71.47554683685303,56.934104681015015,63.49380278587341,80.46505403518677,67.08192300796509,100.01426434516907,127.98085379600525,63.22181749343872,64.92326974868774,66.92102646827698,60.950315952301025,283.7449059486389,141.40789413452148,73.16369533538818,1879.8665826320648,74.88119673728943,67.989422082901,68.17360854148865,81.62142539024353,64.04270958900452,138.14990615844727,56.23371720314026,142.1865451335907,195.30461978912354,115.1092848777771,66.89129686355591,358.81440138816833,66.30302238464355,68.50603747367859,120.46381187438965,84.76698088645935,120.76503610610962,63.68784165382385,60.03876876831055,74.39316487312317,58.491262674331665,116.53408312797546,148.86232733726501,62.39931535720825,73.96728563308716,66.30916619300842,57.52628254890442,57.5972785949707,460.2002799510956,153.97305965423584,281.024405002594,74.04861521720886,135.43174147605896,61.82623219490051,78.26891303062439,193.54509568214417
65,complete,13853.21979546547,10099.383999999998,3753.835795465471,150,10,61,28,8,50,14021,3,22032,113,1117,956,126,2,28.935,125.749,17.409,45.33,233.648,220.074,29.568,124.994,42.103,36.521,31.193,30.319,18.225,14.907,34.476,353.965,384.518,482.816,508.88,37.573,26.513,30.225,236.514,78.887,77.772,41.106,46.182,19.489,25.368,22.145,48.622,28.416,49.202,78.223,27.123,26.199,18.87,43.095,12.791,15.72,24.64,68.099,35.607,37.659,50.4,33.385,46.248,380.607,200.655,60.983,15.661,22.855,41.08,16.267,29.372,39.122,24.498,60.985,81.369,30.7,23.505,27.069,21.143,233.566,100.632,36.381,1780.615,38.55,28.178,31.448,42.449,26.925,135.903,18.864,102.56,147.623,73.798,26.583,295.11,27.098,31.806,74.993,39.981,73.712,20.158,21.925,37.49,22.672,78.346,104.039,23.253,36.016,27.06,17.936,19.064,478.27,118.159,250.446,36.77,91.173,20.504,40.123,163.631,66.20628499984741,162.6564803123474,53.8150737285614,81.03298687934875,269.9415166378021,256.0617733001709,64.29196381568909,159.9697597026825,79.4656298160553,72.20824861526489,67.73465371131897,65.70505595207214,55.88755965232849,51.199167251586914,71.48652052879333,390.9683253765106,421.70450234413147,519.6101150512695,546.4313254356384,75.13222622871399,63.09255814552307,66.45642399787903,272.51762866973877,116.81447148323059,113.92866945266724,78.01986908912659,82.63942456245422,54.21157908439636,61.69715857505798,58.24510478973389,84.8263521194458,64.75244903564453,86.47622966766357,115.32328844070435,63.64243841171265,62.15674948692322,56.032360553741455,79.95759296417236,49.398760080337524,51.78464603424072,61.13418459892273,103.07249641418457,73.0582160949707,72.48671245574951,86.66785430908203,68.34088015556335,82.71360111236572,416.97843194007874,237.5412518978119,97.77859592437744,53.61015486717224,59.28155708312988,78.08836221694946,53.64949417114258,65.54291462898254,76.1666944026947,62.08023166656494,98.12382411956787,118.68126702308655,65.9143853187561,58.07856464385986,63.288214683532715,58.15361428260803,270.32598519325256,137.76592755317688,73.10569453239441,1818.15646982193,75.29955267906189,65.46198153495789,66.21295309066772,77.16106915473938,65.86032915115356,172.05793023109436,55.4763343334198,138.5774323940277,183.8903455734253,109.62368869781494,62.617010831832886,329.8754665851593,64.53469514846802,69.95069861412048,110.2065863609314,77.22909116744995,109.14365816116333,56.542484283447266,58.87774133682251,73.806467294693,58.99494409561157,113.72716355323792,140.2114293575287,60.15915894508362,71.66277265548706,63.04410719871521,52.44303107261658,55.44131422042847,515.4391603469849,155.8459300994873,286.9192817211151,72.96261405944824,128.14364457130432,57.730982065200806,76.27274894714355,198.54575514793396
66,complete,13369.393765449524,9558.059,3811.3347654495246,569,2,10,27,15,17,3723,2,7143,235,29779,814,171,1,32.859,104.637,21.35,37.899,184.572,171.441,52.671,80.284,42.798,38.173,44.681,42.297,21.639,18.23,36.89,234.226,258.825,575.37,466.058,40.537,27.795,32.615,168.229,70.778,59.087,49.17,43.114,23.843,26.435,22.668,59.906,29.681,41.5,70.199,31.082,32.068,20.199,37.349,15.745,19.594,26.439,65.725,48.391,45.989,47.632,33.027,44.471,262.263,192.629,59.37,18.633,25.935,60.88,19.719,28.242,39.351,29.758,50.656,62.294,27.926,51.133,27.938,23.198,166.178,80.263,35.925,1985.62,40.216,33.121,32.113,40.042,28.23,100.727,20.626,90.129,124.988,78.09,28.354,235.57,30.466,35.576,64.992,51.144,65.191,25.103,20.936,40.834,23.287,70.039,78.91,24.956,38.571,25.945,19.669,20.259,541.748,97.414,204.802,35.166,73.941,23.848,36.498,110.479,71.14337348937988,142.01692414283752,59.557223081588745,74.31935477256775,221.06426978111267,207.35237956047058,89.33729076385498,118.21173453330994,79.73846292495728,76.16461253166199,80.39422035217285,79.56159734725952,57.69574689865112,56.348758935928345,74.08287072181702,271.59791469573975,296.40790843963623,614.7548604011536,504.71586060523987,77.78030490875244,64.34758257865906,69.95595908164978,205.67288827896118,106.97383689880371,97.22633457183838,83.8571720123291,79.60699415206909,60.85535645484924,62.70455074310303,60.05707001686096,96.96445298194885,66.17269897460938,77.88069081306458,108.13123035430908,68.77392768859863,69.03958582878113,56.66420650482178,74.67409682273865,51.85954666137695,56.29577589035034,63.05630946159363,102.89910054206848,86.40948438644409,82.48416805267334,85.97737956047058,71.14266657829285,81.86667442321777,298.36262106895447,231.04486870765686,96.62505102157593,54.82381820678711,63.201457500457764,97.53845930099487,56.035040616989136,65.1466543674469,77.1318769454956,66.61737489700317,87.5293824672699,98.13390946388245,64.8712432384491,87.86465954780579,64.23666620254517,60.52849054336548,203.23238468170166,116.99325346946716,73.02621507644653,2020.3563261032104,77.64746761322021,69.86078953742981,67.46848368644714,77.19090867042542,66.18326878547668,137.5700659751892,57.15024971961975,126.96187567710876,162.85985493659973,115.53927898406982,66.3026762008667,272.0307900905609,68.61726570129395,73.26436591148376,101.78970909118652,87.62402987480164,102.9017686843872,61.711669921875,57.8198823928833,77.07683897018433,57.86857223510742,108.1287350654602,116.40383815765381,62.424073934555054,75.78777718544006,62.37493181228638,56.251941442489624,55.815430879592896,577.9662990570068,135.16461992263794,242.02871680259705,72.30625557899475,110.24075269699097,61.75073266029358,73.49420356750488,146.71839118003845
67,failed,2532.850732088089,1751.46,781.390732088089,413,10,68,31,8,24,5790,2,26332,660,6646,933,81,2,30.03,120.666,16.663,41.331,247.699,221.725,43.908,117.859,40.055,46.843,44.005,40.69,18.129,15.571,33.384,322.033,350.869,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.38987135887146,155.54920506477356,52.652307987213135,76.67930269241333,284.503071308136,258.22626185417175,80.05100750923157,153.02164936065674,77.00946354866028,84.5872802734375,80.33042025566101,77.27192449569702,54.36045527458191,51.726454734802246,69.06709957122803,358.21908020973206,387.1211154460907,164.0844292640686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,complete,14501.812731981277,10734.378000000002,3767.434731981275,114,16,64,30,7,83,16518,0,17492,165,16678,582,151,1,27.651,95.373,17.7,40.554,205.506,193.038,47.454,88.535,36.212,34.478,42.499,30.637,18.056,14.356,34.329,251.93,280.907,928.021,781.978,34.337,25.279,28.413,196.784,63.916,65.462,39.475,40.107,17.461,24.573,20.678,52.117,31.165,40.608,65.692,27.272,25.602,18.342,39.106,11.911,15.459,22.321,60.751,44.013,41.373,43.637,32.085,40.095,314.464,297.666,52.556,15.785,22.329,51.386,15.516,25.673,35.659,22.78,49.913,76.38,24.928,43.017,24.608,20.536,176.388,75.912,32.362,2234.333,37.192,27.437,27.78,37.084,26.028,128.14,16.315,81.491,117.056,71.376,26.519,227.224,27.038,32.093,62.498,42.05,61.697,21.287,18.844,34.743,21.096,63.325,101.164,23.916,39.735,26.676,18.072,17.976,674.475,99.73,244.967,40.885,72.476,20.932,42.034,153.588,65.93658757209778,129.90170693397522,53.60855484008789,76.83852529525757,240.75185894966125,228.70606589317322,83.77497696876526,123.47147369384766,73.15256452560425,70.91635131835938,79.66418123245239,67.69216322898865,55.19380712509155,49.488441467285156,70.59341669082642,288.4018757343292,318.2437832355499,964.9626767635345,821.0844662189484,72.35640597343445,60.66076111793518,64.51654696464539,231.33122777938843,101.26513314247131,103.31121277809143,77.70591878890991,77.62890696525574,52.68929314613342,61.10233187675476,57.814982175827026,88.76625061035156,68.39936923980713,75.65343403816223,102.10372948646545,65.1588146686554,59.97438430786133,53.41969680786133,76.4857702255249,49.35758686065674,51.960434913635254,58.09867310523987,96.88526797294617,80.65240097045898,78.20155930519104,80.68534588813782,68.9310028553009,75.95137810707092,350.9466989040375,335.19735884666443,90.31602334976196,52.85703372955322,58.70295000076294,87.25991630554199,51.91167616844177,63.45919632911682,72.82253575325012,58.83805274963379,84.79559874534607,112.86956739425659,61.46358609199524,81.03635668754578,60.60172724723816,56.47258234024048,214.5275354385376,112.73550748825073,68.95060849189758,2271.677629709244,74.54860210418701,63.714433431625366,63.72229552268982,72.6765468120575,63.79231548309326,162.81485605239868,51.617141008377075,117.68282413482666,154.610671043396,107.50431513786316,64.30814099311829,263.6357183456421,63.90398907661438,68.48737335205078,98.52658438682556,78.63063192367554,97.0472583770752,57.7883665561676,54.8369300365448,71.74564981460571,57.35890483856201,99.43007230758667,137.70082688331604,60.28477954864502,78.84169340133667,61.10143280029297,55.32776641845703,55.08294177055359,711.8571999073029,137.92184233665466,282.0062665939331,79.46419191360474,107.10563635826111,58.476213693618774,77.83898878097534,189.5227358341217
69,complete,24006.41061282158,20219.997999999992,3786.4126128215867,1106,3,18,27,3,88,9832,1,29242,328,1350,581,134,2,46.478,286.974,19.046,104.676,454.005,497.362,49.596,326.416,73.381,67.877,49.723,47.585,19.615,14.238,41.073,924.755,1001.385,1025.057,999.686,62.679,40.443,49.176,648.457,190.128,199.254,57.204,60.044,22.99,25.91,29.605,82.666,45.019,96.11,176.934,27.505,27.469,26.535,68.224,10.668,17.067,33.865,139.876,51.007,56.204,106.685,56.025,78.117,981.812,542.259,130.364,17.363,31.923,59.479,19.088,28.579,63.798,25.873,124.678,173.124,34.518,51.135,39.314,26.44,626.272,267.626,62.252,2518.091,43.696,39.659,32.156,80.687,35.402,239.447,21.84,257.093,333.074,149.03,33.612,710.077,43.703,54.24,151.545,61.747,208.351,19.574,36.829,62.303,28.155,165.948,250.376,35.125,40.16,36.544,47.591,19.778,1064.259,241.788,564.691,48.015,180.081,22.049,67.855,434.736,84.91306757926941,323.8725996017456,55.237738609313965,141.35792207717896,489.20942521095276,533.7276482582092,85.13738465309143,365.5988075733185,109.716055393219,104.75372266769409,87.61349439620972,83.41178035736084,55.25124430656433,48.37617754936218,77.5035662651062,960.9586248397827,1037.8834183216095,1062.554978609085,1036.831579208374,99.56706929206848,77.74961042404175,85.83297657966614,684.2372241020203,226.30346155166626,237.00454688072205,93.06267714500427,96.92382383346558,58.41410827636719,61.43476390838623,65.88992714881897,118.99797439575195,81.531170129776,133.3357629776001,214.14555382728577,64.95290660858154,64.63365960121155,63.27586603164673,105.42361950874329,47.427494764328,54.25078630447388,71.86684989929199,178.3886594772339,87.29220628738403,93.6655626296997,145.298987865448,92.51736330986023,115.32023191452026,1019.399475812912,579.3703892230988,171.21247053146362,54.07732796669006,68.57696628570557,94.19023823738098,56.66461634635925,64.05405592918396,100.54848217964172,62.7044358253479,160.10075616836548,210.43898606300354,72.4180908203125,88.15661978721619,75.6043963432312,62.33737587928772,663.3428745269775,304.1866204738617,98.29901194572449,2555.2641084194183,81.13070750236511,75.78853559494019,70.43577599525452,117.39356136322021,72.90846300125122,276.3697118759155,58.915122747421265,293.31349182128906,369.6933958530426,186.12287855148315,69.96034526824951,745.9411311149597,80.76455879211426,91.64549112319946,185.8321692943573,98.29281806945801,244.78249597549438,56.193615674972534,76.62368512153625,98.92791056632996,63.73884057998657,202.67586493492126,286.9898498058319,71.435378074646,76.09850072860718,72.81037282943726,85.05792164802551,57.23140478134155,1100.1260623931885,278.44528365135193,601.7701685428619,84.401376247406,218.66629719734192,58.91731071472168,102.07063245773315,471.3358836174011
